latitude,longitude,url,Name,Beds,Visitors,Bathrooms,Bedrooms,Amenities,PricePerNight,Total_Price,#_of_Amenities
38.2014,20.3887,https://www.airbnb.gr/rooms/22496799?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Matina 's Guesthouse,3,4,1,0,"['Θέα σε αυλή', 'Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται', 'Διατίθενται υπηρεσίες καθαρισμού κατά τη διάρκεια της διαμονής']",59,588,25
38.12139,20.50824,https://www.airbnb.gr/rooms/18203166?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Eutopia Fioro - Διαμέρισμα 2 Κρεβατιών σε ιδανική τοποθεσία,3,4,1,2,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Σίδερο', 'Τηλεόραση', 'Πάρκο/κούνια ταξιδιού', 'Καρεκλάκι μωρού', 'Κλιματισμός', 'Θέρμανση', 'Ανιχνευτής καπνού', 'Ανιχνευτής μονοξειδίου του άνθρακα', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Φούρνος', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Πίσω αυλή', 'Ψησταριά μπάρμπεκιου', 'Είδη παραλίας', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Μονώροφο σπίτι', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",100,999,36
38.18157,20.48783,https://www.airbnb.gr/rooms/21276878?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,SIORRA ANGELINA αριθ. 6,2,2,5,1,"['Θέα στον ορίζοντα της πόλης', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Ανιχνευτής καπνού', 'Ανιχνευτής μονοξειδίου του άνθρακα', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Πιάτα και μαχαιροπίρουνα', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",77,764,19
38.3015,20.4905,https://www.airbnb.gr/rooms/27519499?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Το σπίτι της Σοφίας στον Αγκώνα Κεφαλονιάς.,2,3,1,0,"['Θέα στον κόλπο', 'Θέα στο βουνό', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Βρεφική κούνια - διατίθεται κατόπιν αιτήματος', 'Καρεκλάκι μωρού', 'Κλιματισμός', 'Θέρμανση', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ψυγειάκι', 'Ηλεκτρική εστία', 'Φούρνος', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Ταψί', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Πίσω αυλή', 'Υπαίθρια τραπεζαρία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",86,854,32
38.20567,20.4924,https://www.airbnb.gr/rooms/33847259?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Art Studio Kefalonia ARGO-accoglienza-natura-arte,2,2,1,1,"['Θέα στον κόλπο', 'Θέα σε παραλία', 'Θέα στον ορίζοντα της πόλης', 'Θέα σε αυλή', 'Θέα σε λιμάνι', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Πιστολάκι μαλλιών', 'Σίδερο', 'Τηλεόραση', 'Κεντρικός κλιματισμός', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια']",73,730,27
38.45725,20.55919,https://www.airbnb.gr/rooms/6072612?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Villa Elia, Near Fiscardo",2,4,1,2,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Βρεφική κούνια', 'Κλιματισμός', 'Θέρμανση', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Ο οικοδεσπότης σας υποδέχεται']",138,1375,26
38.2549,20.6272,https://www.airbnb.gr/rooms/44369887?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Αριθμός 4,2,3,1,0,"['Θέα στο βουνό', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Μαλακτικό', 'Ζεστό νερό', 'Αφρόλουτρο', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'HDTV 43""', 'Βρεφική κούνια', 'Καλύμματα για πρίζες', 'Προστατευτικά για γωνίες τραπεζιού', 'Συστάσεις για νταντά', 'Κεντρικός κλιματισμός', 'Θέρμανση', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",106,1051,34
38.33223,20.54386,https://www.airbnb.gr/rooms/19149861?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,MYRTOS 6,2,3,1,0,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Βρεφική κούνια', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Πρόσβαση σε παραλία', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",66,658,31
38.2545,20.6524,https://www.airbnb.gr/rooms/34493962?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Prince Studios, Στούντιο στη θάλασσα, θέα στη θάλασσα 50μ από τη θάλασσα",2,2,1,1,"['Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",111,1105,23
38.1814,20.4887,https://www.airbnb.gr/rooms/818096596051656074?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Argostoli Apartment,1,2,1,1,"['Θέα στον κόλπο', 'Θέα σε παραλία', 'Θέα σε λιμάνι', 'Θέα σε μαρίνα', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Πλυντήριο ρούχων', 'Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα']",108,1075,11
38.13092,20.58279,https://www.airbnb.gr/rooms/49274782?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Strelitzia Studio,2,3,1,1,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'HDTV με Netflix', 'Βρεφική κούνια', 'Καρεκλάκι μωρού', 'Κλιματισμός', 'Κεντρική θέρμανση', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Πλυντήριο πιάτων', 'Ηλεκτρική εστία από ανοξείδωτο ατσάλι', 'Φούρνος από ανοξείδωτο ατσάλι', 'Βραστήρας', 'Ταψί', 'Τραπεζαρία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι: Κοινόχρηστη παροχή', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Μονώροφο σπίτι', 'Επιτρέπεται αποθήκευση αποσκευών', 'Ο οικοδεσπότης σας υποδέχεται']",79,787,42
38.08339,20.71825,https://www.airbnb.gr/rooms/27506511?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Πανέμορφη βίλα στο Βαλεριάνο πάνω από την παραλία της Κορώνης,2,5,1,2,"['Θέα στον κήπο', 'Θέα στο βουνό', 'Θέα στη θάλασσα', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Μαλακτικό', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων – στο κτίριο: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Απλώστρα ρούχων', 'Τηλεόραση', 'Πιάνο', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Παιδικά βιβλία και παιχνίδια', 'Καρεκλάκι μωρού', 'Κλιματισμός', 'Ανεμιστήρας οροφής', 'Φορητοί ανεμιστήρες', 'Θέρμανση', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi – 22 Mbps', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Κουζίνα', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα: καφετιέρα ""pour-over""', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Ταψί', 'Μίξερ', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Καφές', 'Τραπεζαρία', 'Αρτοπαρασκευαστής', 'Πρόσβαση σε παραλία: Δημόσιο ή κοινόχρηστο', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Ιδιωτική πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Είδη παραλίας', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Μονώροφο σπίτι', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",86,852,64
38.15309,20.77021,https://www.airbnb.gr/rooms/23551762?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Κεφαλονια, μονοκατοικια στον Πορο.",4,5,1,2,"['Μπανιέρα', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Φούρνος', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",94,935,30
38.41879,20.64758,https://www.airbnb.gr/rooms/32156169?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Κάτω Υπνοδωμάτιο (Πηνελόπη), Villa Comninai",1,2,1,1,"['Θέα στη θάλασσα', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Πυροσβεστήρας', 'Κλειδαριά στην πόρτα του υπνοδωματίου', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπεται το κάπνισμα']",41,410,18
38.3317,20.5456,https://www.airbnb.gr/rooms/775349771246252602?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Μυρτιά Βίλες III,1,2,5,1,"['Θέα σε πισίνα', 'Πιστολάκι μαλλιών', 'Σαμπουάν', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Πλυντήριο ρούχων – στο κατάλυμα: Δωρεάν', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'HDTV 43"" με Κλασική καλωδιακή τηλεόραση, Chromecast', 'Πάρκο/κούνια ταξιδιού', 'Καρεκλάκι μωρού', 'Παιδικά μαχαιροπήρουνα', 'Κλιματιστικό με δύο μονάδες χωρίς αεραγωγό', 'Θέρμανση', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Πιάτα και μαχαιροπίρουνα', 'Καφετιέρα', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Αιώρα', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Πισίνα: Ιδιωτική παροχή:, σε εξωτερικό χώρο - διατίθεται ανάλογα την εποχή, διατίθεται 24 ώρες το 24-ωρο, μακρόστενη πισίνα για κολύμπι', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται']",262,2615,34
38.42721,20.56022,https://www.airbnb.gr/rooms/842003098718822986?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Country House Mantjourana,3,4,1,2,"['Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Σαμπουάν', 'Μαλακτικό', 'Αφρόλουτρο/σαπούνι σώματος', 'Ζεστό νερό', 'Αφρόλουτρο', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Σύνδεση ethernet', 'Τηλεόραση', 'Προστατευτικά για γωνίες τραπεζιού', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Φούρνος μικροκυμάτων', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Ηλεκτρική εστία', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Φρυγανιέρα', 'Ταψί', 'Μίξερ', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Καφές', 'Τραπεζαρία', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Υπαίθρια τραπεζαρία', 'Κοινόχρηστη ψησταριά μπάρμπεκιου: με κάρβουνο, με ξύλα', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπεται αποθήκευση αποσκευών', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",88,871,45
38.11543,20.52071,https://www.airbnb.gr/rooms/47976358?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Marias Resort Studio με μπαλκόνι και πισίνα,2,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Σίδερο', 'Απλώστρα ρούχων', 'Χώρος αποθήκευσης ρούχων: γκαρνταρόμπα', 'Τηλεόραση', 'Βρεφική κούνια', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Καταψύκτης', 'Κουζίνα', 'Φούρνος', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Ταψί', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Πισίνα: κοινόχρηστη παροχή σε εξωτερικό χώρο', 'Επιτρέπεται αποθήκευση αποσκευών', 'Πρωινό', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",83,823,35
38.18157,20.48783,https://www.airbnb.gr/rooms/21276878?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,SIORRA ANGELINA αριθ. 6,2,2,5,1,"['Θέα στον ορίζοντα της πόλης', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Τηλεόραση', 'Κλιματισμός', 'Θέρμανση', 'Κάμερες ασφαλείας στην ιδιοκτησία', 'Ανιχνευτής καπνού', 'Ανιχνευτής μονοξειδίου του άνθρακα', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Πιάτα και μαχαιροπίρουνα', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Ο οικοδεσπότης σας υποδέχεται']",56,558,19
38.1024,20.5705,https://www.airbnb.gr/rooms/6819916?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Polymnia Studio - 200m from beach,2,2,1,1,"['Θέα σε αυλή', 'Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Προϊόντα καθαρισμού', 'Ντους εξωτερικού χώρου', 'Ζεστό νερό', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Κουρτίνες συσκότισης', 'Σίδερο', 'Απλώστρα ρούχων', 'Θησαυροφυλάκιο', 'Χώρος αποθήκευσης ρούχων: συρταριέρα και γκαρνταρόμπα', 'HDTV', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Καρεκλάκι μωρού', 'Κλιματιστικό παραθύρου', 'Θέρμανση', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Ειδικός χώρος εργασίας', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Ηλεκτρική εστία', 'Φούρνος', 'Βραστήρας', 'Καφετιέρα', 'Ποτήρια κρασιού', 'Ταψί', 'Μαγειρικά σκεύη για μπάρμπεκιου', 'Τραπεζαρία', 'Πρόσβαση σε παραλία', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Κοινόχρηστη πίσω αυλή – Με πλήρη περίφραξη', 'Έπιπλα εξωτερικού χώρου', 'Υπαίθρια τραπεζαρία', 'Ψησταριά μπάρμπεκιου', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται αποθήκευση αποσκευών', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Προσωπικό κτηρίου']",226,2256,50
38.3321,20.5453,https://www.airbnb.gr/rooms/6036449?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,"Εξοχικές κατοικίες Μύρτος, Τερψιχόρη",1,2,1,1,"['Πιστολάκι μαλλιών', 'Πλυντήριο ρούχων', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Σίδερο', 'Τηλεόραση', 'Βρεφική κούνια', 'Πάρκο/κούνια ταξιδιού', 'Κλιματισμός', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Wifi', 'Κουζίνα', 'Μαγειρικά είδη', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπεται το κάπνισμα', 'Check-in χωρίς παρουσία οικοδεσπότη', 'Κουτί φύλαξης κλειδιών']",87,870,20
38.2014,20.3887,https://www.airbnb.gr/rooms/22496799?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Matina 's Guesthouse,3,4,1,0,"['Θέα σε αυλή', 'Θέα στον κήπο', 'Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Επιπλέον μαξιλάρια και κουβέρτες', 'Ανιχνευτής καπνού', 'Πυροσβεστήρας', 'Κουτί πρώτων βοηθειών', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Ιδιωτική είσοδος', 'Αίθριο ή μπαλκόνι', 'Πίσω αυλή', 'Δωρεάν πάρκινγκ στην ιδιοκτησία', 'Επιτρέπονται κατοικίδια', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας', 'Ο οικοδεσπότης σας υποδέχεται', 'Διατίθενται υπηρεσίες καθαρισμού κατά τη διάρκεια της διαμονής']",98,975,25
38.17201,20.48768,https://www.airbnb.gr/rooms/36094264?adults=2&check_in=2023-07-10&check_out=2023-07-20&previous_page_section_name=1000,Διαμέρισμα Roubina's Sea View στο Αργοστόλι,1,3,1,1,"['Πιστολάκι μαλλιών', 'Ζεστό νερό', 'Είδη πρώτης ανάγκης', 'Κρεμάστρες', 'Κλινοσκεπάσματα', 'Σίδερο', 'Τηλεόραση', 'Κλιματισμός', 'Wifi', 'Κουζίνα', 'Ψυγείο', 'Μαγειρικά είδη', 'Πιάτα και μαχαιροπίρουνα', 'Κουζίνα', 'Φούρνος', 'Ταψί', 'Αίθριο ή μπαλκόνι: Ιδιωτική παροχή', 'Έπιπλα εξωτερικού χώρου', 'Δωρεάν πάρκινγκ στον δρόμο', 'Επιτρέπεται το κάπνισμα', 'Επιτρέπονται οι διαμονές μεγάλης διάρκειας']",92,912,21
